id,family_id,product_code,variant_suffix,configuration_type,configuration_name,specifications,bounding_box,page_number,notes,created_at
1020,112,4216-17-10,,STANDARD,,"{""Artikelnr."": ""4216-17-10"", ""Gänga"": ""1 1/16\""-12 UN"", ""Typ"": ""JIC 90° IR"", ""Slang ID"": ""5/8\""""}",,177,,2025-11-12 17:44:47
1021,112,4216-17-12,,STANDARD,,"{""Artikelnr."": ""4216-17-12"", ""Gänga"": ""1 1/16\""-12 UN"", ""Typ"": ""JIC 90° IR"", ""Slang ID"": ""3/4\""""}",,177,,2025-11-12 17:44:47
1022,112,4216-17-16,,STANDARD,,"{""Artikelnr."": ""4216-17-16"", ""Gänga"": ""1 1/16\""-12 UN"", ""Typ"": ""JIC 90° IR"", ""Slang ID"": ""1\""""}",,177,,2025-11-12 17:44:47
1023,112,4216-19-12,,STANDARD,,"{""Artikelnr."": ""4216-19-12"", ""Gänga"": ""1 3/16\""-12 UN"", ""Typ"": ""JIC 90° IR"", ""Slang ID"": ""3/4\""""}",,177,,2025-11-12 17:44:47
1024,112,4216-21-12,,STANDARD,,"{""Artikelnr."": ""4216-21-12"", ""Gänga"": ""1 5/16\""-12 UN"", ""Typ"": ""JIC 90° IR"", ""Slang ID"": ""3/4\""""}",,177,,2025-11-12 17:44:47
1025,112,4216-21-16,,STANDARD,,"{""Artikelnr."": ""4216-21-16"", ""Gänga"": ""1 5/16\""-12 UN"", ""Typ"": ""JIC 90° IR"", ""Slang ID"": ""1\""""}",,177,,2025-11-12 17:44:47
1026,112,4216-26-16,,STANDARD,,"{""Artikelnr."": ""4216-26-16"", ""Gänga"": ""1 5/8\""-12 UN"", ""Typ"": ""JIC 90° IR"", ""Slang ID"": ""1\""""}",,177,,2025-11-12 17:44:47
1027,112,4216-26-20,,STANDARD,,"{""Artikelnr."": ""4216-26-20"", ""Gänga"": ""1 5/8\""-12 UN"", ""Typ"": ""JIC 90° IR"", ""Slang ID"": ""1 1/4\""""}",,177,,2025-11-12 17:44:47
1028,112,4216-30-24,,STANDARD,,"{""Artikelnr."": ""4216-30-24"", ""Gänga"": ""1 7/8\""-12 UN"", ""Typ"": ""JIC 90° IR"", ""Slang ID"": ""1 1/2\""""}",,177,,2025-11-12 17:44:47
1029,112,4216-40-32,,STANDARD,,"{""Artikelnr."": ""4216-40-32"", ""Gänga"": ""2 1/2\""-12 UN"", ""Typ"": ""JIC 90° IR"", ""Slang ID"": ""2\""""}",,177,,2025-11-12 17:44:47
1030,113,4216-07-03-1,,STANDARD,,"{""Artikelnr."": ""4216-07-03-1"", ""Gänga"": ""7/16\""-20 UNF"", ""Typ"": ""JIC 90° IR"", ""Slang ID"": ""3/16\""""}",,177,,2025-11-12 17:44:47
1031,113,4216-07-04-1,,STANDARD,,"{""Artikelnr."": ""4216-07-04-1"", ""Gänga"": ""7/16\""-20 UNF"", ""Typ"": ""JIC 90° IR"", ""Slang ID"": ""1/4\""""}",,177,,2025-11-12 17:44:47
1032,113,4216-08-04-1,,STANDARD,,"{""Artikelnr."": ""4216-08-04-1"", ""Gänga"": ""1/2\""-20 UNF"", ""Typ"": ""JIC 90° IR"", ""Slang ID"": ""1/4\""""}",,177,,2025-11-12 17:44:47
1033,113,4216-08-05-1,,STANDARD,,"{""Artikelnr."": ""4216-08-05-1"", ""Gänga"": ""1/2\""-20 UNF"", ""Typ"": ""JIC 90° IR"", ""Slang ID"": ""5/16\""""}",,177,,2025-11-12 17:44:47
1034,113,4216-09-04-1,,STANDARD,,"{""Artikelnr."": ""4216-09-04-1"", ""Gänga"": ""9/16\""-18 UNF"", ""Typ"": ""JIC 90° IR"", ""Slang ID"": ""1/4\""""}",,177,,2025-11-12 17:44:47
1035,113,4216-09-05-1,,STANDARD,,"{""Artikelnr."": ""4216-09-05-1"", ""Gänga"": ""9/16\""-18 UNF"", ""Typ"": ""JIC 90° IR"", ""Slang ID"": ""5/16\""""}",,177,,2025-11-12 17:44:47
1036,113,4216-09-06-1,,STANDARD,,"{""Artikelnr."": ""4216-09-06-1"", ""Gänga"": ""9/16\""-18 UNF"", ""Typ"": ""JIC 90° IR"", ""Slang ID"": ""3/8\""""}",,177,,2025-11-12 17:44:47
1037,113,4216-12-06-1,,STANDARD,,"{""Artikelnr."": ""4216-12-06-1"", ""Gänga"": ""3/4\""-16 UNF"", ""Typ"": ""JIC 90° IR"", ""Slang ID"": ""3/8\""""}",,177,,2025-11-12 17:44:47
1038,113,4216-12-08-1,,STANDARD,,"{""Artikelnr."": ""4216-12-08-1"", ""Gänga"": ""3/4\""-16 UNF"", ""Typ"": ""JIC 90° IR"", ""Slang ID"": ""1/2\""""}",,177,,2025-11-12 17:44:47
1039,113,4216-14-06-1,,STANDARD,,"{""Artikelnr."": ""4216-14-06-1"", ""Gänga"": ""7/8\""-14 UNF"", ""Typ"": ""JIC 90° IR"", ""Slang ID"": ""3/8\""""}",,177,,2025-11-12 17:44:47
1040,113,4216-14-08-1,,STANDARD,,"{""Artikelnr."": ""4216-14-08-1"", ""Gänga"": ""7/8\""-14 UNF"", ""Typ"": ""JIC 90° IR"", ""Slang ID"": ""1/2\""""}",,177,,2025-11-12 17:44:47
1041,113,4216-14-10-1,,STANDARD,,"{""Artikelnr."": ""4216-14-10-1"", ""Gänga"": ""7/8\""-14 UNF"", ""Typ"": ""JIC 90° IR"", ""Slang ID"": ""5/8\""""}",,177,,2025-11-12 17:44:47
1042,113,4216-17-08-1,,STANDARD,,"{""Artikelnr."": ""4216-17-08-1"", ""Gänga"": ""1 1/16\""-12 UN"", ""Typ"": ""JIC 90° IR"", ""Slang ID"": ""1/2\""""}",,177,,2025-11-12 17:44:47
1043,113,4216-17-10-1,,STANDARD,,"{""Artikelnr."": ""4216-17-10-1"", ""Gänga"": ""1 1/16\""-12 UN"", ""Typ"": ""JIC 90° IR"", ""Slang ID"": ""5/8\""""}",,177,,2025-11-12 17:44:47
1044,113,4216-17-12-1,,STANDARD,,"{""Artikelnr."": ""4216-17-12-1"", ""Gänga"": ""1 1/16\""-12 UN"", ""Typ"": ""JIC 90° IR"", ""Slang ID"": ""3/4\""""}",,177,,2025-11-12 17:44:47
1045,113,4216-19-12-1,,STANDARD,,"{""Artikelnr."": ""4216-19-12-1"", ""Gänga"": ""1 3/16\""-12 UN"", ""Typ"": ""JIC 90° IR"", ""Slang ID"": ""3/4\""""}",,177,,2025-11-12 17:44:47
1046,113,4216-21-12-1,,STANDARD,,"{""Artikelnr."": ""4216-21-12-1"", ""Gänga"": ""1 5/16\""-12 UN"", ""Typ"": ""JIC 90° IR"", ""Slang ID"": ""3/4\""""}",,177,,2025-11-12 17:44:47
1047,113,4216-21-16-1,,STANDARD,,"{""Artikelnr."": ""4216-21-16-1"", ""Gänga"": ""1 5/16\""-12 UN"", ""Typ"": ""JIC 90° IR"", ""Slang ID"": ""1\""""}",,177,,2025-11-12 17:44:47
1048,113,4216-26-20-1,,STANDARD,,"{""Artikelnr."": ""4216-26-20-1"", ""Gänga"": ""1 5/8\""-12 UN"", ""Typ"": ""JIC 90° IR"", ""Slang ID"": ""1 1/4\""""}",,177,,2025-11-12 17:44:47
1049,113,4216-30-24-1,,STANDARD,,"{""Artikelnr."": ""4216-30-24-1"", ""Gänga"": ""1 7/8\""-12 UN"", ""Typ"": ""JIC 90° IR"", ""Slang ID"": ""1 1/2\""""}",,177,,2025-11-12 17:44:47
1050,113,4216-40-32-1,,STANDARD,,"{""Artikelnr."": ""4216-40-32-1"", ""Gänga"": ""2 1/2\""-12 UN"", ""Typ"": ""JIC 90° IR"", ""Slang ID"": ""2\""""}",,177,,2025-11-12 17:44:47
1051,114,4218-07-04-1,,STANDARD,,"{""Artikelnr."": ""4218-07-04-1"", ""Gänga"": ""7/16\""-20 UNF"", ""Typ"": ""K JIC 90° IR"", ""Slang ID"": ""1/4\""""}",,177,,2025-11-12 17:44:47
1052,114,4218-09-06-1,,STANDARD,,"{""Artikelnr."": ""4218-09-06-1"", ""Gänga"": ""9/16\""-18 UNF"", ""Typ"": ""K JIC 90° IR"", ""Slang ID"": ""3/8\""""}",,177,,2025-11-12 17:44:47
1053,114,4218-12-08-1,,STANDARD,,"{""Artikelnr."": ""4218-12-08-1"", ""Gänga"": ""3/4\""-16 UNF"", ""Typ"": ""K JIC 90° IR"", ""Slang ID"": ""1/2\""""}",,177,,2025-11-12 17:44:47
1054,114,4218-14-08-1,,STANDARD,,"{""Artikelnr."": ""4218-14-08-1"", ""Gänga"": ""7/8\""-14 UNF"", ""Typ"": ""K JIC 90° IR"", ""Slang ID"": ""1/2\""""}",,177,,2025-11-12 17:44:47
1055,114,4218-14-10-1,,STANDARD,,"{""Artikelnr."": ""4218-14-10-1"", ""Gänga"": ""7/8\""-14 UNF"", ""Typ"": ""K JIC 90° IR"", ""Slang ID"": ""5/8\""""}",,177,,2025-11-12 17:44:47
1056,114,4218-17-12-1,,STANDARD,,"{""Artikelnr."": ""4218-17-12-1"", ""Gänga"": ""1 1/16\""-12 UN"", ""Typ"": ""K JIC 90° IR"", ""Slang ID"": ""3/4\""""}",,177,,2025-11-12 17:44:47
1057,114,4218-21-16-1,,STANDARD,,"{""Artikelnr."": ""4218-21-16-1"", ""Gänga"": ""1 5/16\""-12 UN"", ""Typ"": ""K JIC 90° IR"", ""Slang ID"": ""1\""""}",,177,,2025-11-12 17:44:47
1058,115,4217-07-04,,STANDARD,,"{""Artikelnr."": ""4217-07-04"", ""Gänga"": ""7/16\""-20 UNF"", ""Typ"": ""JIC 45° IR"", ""Slang ID"": ""1/4\""""}",,177,,2025-11-12 17:44:47
1059,115,4217-08-04,,STANDARD,,"{""Artikelnr."": ""4217-08-04"", ""Gänga"": ""1/2\""-20 UNF"", ""Typ"": ""JIC 45° IR"", ""Slang ID"": ""1/4\""""}",,177,,2025-11-12 17:44:47
1060,115,4217-09-04,,STANDARD,,"{""Artikelnr."": ""4217-09-04"", ""Gänga"": ""9/16\""-18 UNF"", ""Typ"": ""JIC 45° IR"", ""Slang ID"": ""1/4\""""}",,177,,2025-11-12 17:44:47
1061,115,4217-09-05,,STANDARD,,"{""Artikelnr."": ""4217-09-05"", ""Gänga"": ""9/16\""-18 UNF"", ""Typ"": ""JIC 45° IR"", ""Slang ID"": ""5/16\""""}",,177,,2025-11-12 17:44:47
1062,115,4217-09-06,,STANDARD,,"{""Artikelnr."": ""4217-09-06"", ""Gänga"": ""9/16\""-16 UNF"", ""Typ"": ""JIC 45° IR"", ""Slang ID"": ""3/8\""""}",,177,,2025-11-12 17:44:47
1063,115,4217-09-08,,STANDARD,,"{""Artikelnr."": ""4217-09-08"", ""Gänga"": ""9/16\""-18 UNF"", ""Typ"": ""JIC 45° IR"", ""Slang ID"": ""1/2\""""}",,177,,2025-11-12 17:44:47
1064,115,4217-12-06,,STANDARD,,"{""Artikelnr."": ""4217-12-06"", ""Gänga"": ""3/4\""-16 UNF"", ""Typ"": ""JIC 45° IR"", ""Slang ID"": ""3/8\""""}",,177,,2025-11-12 17:44:47
1065,115,4217-12-08,,STANDARD,,"{""Artikelnr."": ""4217-12-08"", ""Gänga"": ""3/4\""-16 UNF"", ""Typ"": ""JIC 45° IR"", ""Slang ID"": ""1/2\""""}",,177,,2025-11-12 17:44:47
1066,115,4217-14-08,,STANDARD,,"{""Artikelnr."": ""4217-14-08"", ""Gänga"": ""7/8\""-14 UNF"", ""Typ"": ""JIC 45° IR"", ""Slang ID"": ""1/2\""""}",,177,,2025-11-12 17:44:47
1067,115,4217-14-10,,STANDARD,,"{""Artikelnr."": ""4217-14-10"", ""Gänga"": ""7/8\""-14 UNF"", ""Typ"": ""JIC 45° IR"", ""Slang ID"": ""5/8\""""}",,177,,2025-11-12 17:44:47
1068,115,4217-17-08,,STANDARD,,"{""Artikelnr."": ""4217-17-08"", ""Gänga"": ""1 1/16\""-12 UN"", ""Typ"": ""JIC 45° IR"", ""Slang ID"": ""1/2\""""}",,177,,2025-11-12 17:44:47
1069,115,4217-17-10,,STANDARD,,"{""Artikelnr."": ""4217-17-10"", ""Gänga"": ""1 1/16\""-12 UN"", ""Typ"": ""JIC 45° IR"", ""Slang ID"": ""5/8\""""}",,177,,2025-11-12 17:44:47
1070,115,4217-17-12,,STANDARD,,"{""Artikelnr."": ""4217-17-12"", ""Gänga"": ""1 1/16\""-12 UN"", ""Typ"": ""JIC 45° IR"", ""Slang ID"": ""3/4\""""}",,177,,2025-11-12 17:44:47
1071,115,4217-17-16,,STANDARD,,"{""Artikelnr."": ""4217-17-16"", ""Gänga"": ""1 1/16\""-12 UN"", ""Typ"": ""JIC 45° IR"", ""Slang ID"": ""1\""""}",,177,,2025-11-12 17:44:47
1072,115,4217-19-12,,STANDARD,,"{""Artikelnr."": ""4217-19-12"", ""Gänga"": ""1 3/16\""-12 UN"", ""Typ"": ""JIC 45° IR"", ""Slang ID"": ""3/4\""""}",,177,,2025-11-12 17:44:47
1073,115,4217-21-12,,STANDARD,,"{""Artikelnr."": ""4217-21-12"", ""Gänga"": ""1 5/16\""-12 UN"", ""Typ"": ""JIC 45° IR"", ""Slang ID"": ""3/4\""""}",,177,,2025-11-12 17:44:47
1074,115,4217-21-16,,STANDARD,,"{""Artikelnr."": ""4217-21-16"", ""Gänga"": ""1 5/16\""-12 UN"", ""Typ"": ""JIC 45° IR"", ""Slang ID"": ""1\""""}",,177,,2025-11-12 17:44:47
1075,115,4217-26-16,,STANDARD,,"{""Artikelnr."": ""4217-26-16"", ""Gänga"": ""1 5/8\""-12 UN"", ""Typ"": ""JIC 45° IR"", ""Slang ID"": ""1\""""}",,177,,2025-11-12 17:44:47
1076,115,4217-26-20,,STANDARD,,"{""Artikelnr."": ""4217-26-20"", ""Gänga"": ""1 5/8\""-12 UN"", ""Typ"": ""JIC 45° IR"", ""Slang ID"": ""1 1/4\""""}",,177,,2025-11-12 17:44:47
1077,115,4217-30-20,,STANDARD,,"{""Artikelnr."": ""4217-30-20"", ""Gänga"": ""1 7/8\""-12 UN"", ""Typ"": ""JIC 45° IR"", ""Slang ID"": ""1 1/4\""""}",,177,,2025-11-12 17:44:47
1078,115,4217-30-24,,STANDARD,,"{""Artikelnr."": ""4217-30-24"", ""Gänga"": ""1 7/8\""-12 UN"", ""Typ"": ""JIC 45° IR"", ""Slang ID"": ""1 1/2\""""}",,177,,2025-11-12 17:44:47
1079,115,4217-40-32,,STANDARD,,"{""Artikelnr."": ""4217-40-32"", ""Gänga"": ""2 1/2\""-12 UN"", ""Typ"": ""JIC 45° IR"", ""Slang ID"": ""2\""""}",,177,,2025-11-12 17:44:47
1080,116,4217-07-04-1,,STANDARD,,"{""Artikelnr."": ""4217-07-04-1"", ""Gänga"": ""7/16\""-20 UNF"", ""Typ"": ""JIC 45° IR"", ""Slang ID"": ""1/4\""""}",,178,,2025-11-12 17:45:21
1081,116,4217-08-04-1,,STANDARD,,"{""Artikelnr."": ""4217-08-04-1"", ""Gänga"": ""1/2\""-20 UNF"", ""Typ"": ""JIC 45° IR"", ""Slang ID"": ""1/4\""""}",,178,,2025-11-12 17:45:21
1082,116,4217-09-04-1,,STANDARD,,"{""Artikelnr."": ""4217-09-04-1"", ""Gänga"": ""9/16\""-18 UNF"", ""Typ"": ""JIC 45° IR"", ""Slang ID"": ""1/4\""""}",,178,,2025-11-12 17:45:21
1083,116,4217-09-06-1,,STANDARD,,"{""Artikelnr."": ""4217-09-06-1"", ""Gänga"": ""9/16\""-16 UNF"", ""Typ"": ""JIC 45° IR"", ""Slang ID"": ""3/8\""""}",,178,,2025-11-12 17:45:21
1084,116,4217-12-06-1,,STANDARD,,"{""Artikelnr."": ""4217-12-06-1"", ""Gänga"": ""3/4\""-16 UNF"", ""Typ"": ""JIC 45° IR"", ""Slang ID"": ""3/8\""""}",,178,,2025-11-12 17:45:21
1085,116,4217-12-08-1,,STANDARD,,"{""Artikelnr."": ""4217-12-08-1"", ""Gänga"": ""3/4\""-16 UNF"", ""Typ"": ""JIC 45° IR"", ""Slang ID"": ""1/2\""""}",,178,,2025-11-12 17:45:21
1086,116,4217-14-08-1,,STANDARD,,"{""Artikelnr."": ""4217-14-08-1"", ""Gänga"": ""7/8\""-14 UNF"", ""Typ"": ""JIC 45° IR"", ""Slang ID"": ""1/2\""""}",,178,,2025-11-12 17:45:21
1087,116,4217-14-10-1,,STANDARD,,"{""Artikelnr."": ""4217-14-10-1"", ""Gänga"": ""7/8\""-14 UNF"", ""Typ"": ""JIC 45° IR"", ""Slang ID"": ""5/8\""""}",,178,,2025-11-12 17:45:21
1088,116,4217-17-08-1,,STANDARD,,"{""Artikelnr."": ""4217-17-08-1"", ""Gänga"": ""1 1/16\""-12 UN"", ""Typ"": ""JIC 45° IR"", ""Slang ID"": ""1/2\""""}",,178,,2025-11-12 17:45:21
1089,116,4217-17-10-1,,STANDARD,,"{""Artikelnr."": ""4217-17-10-1"", ""Gänga"": ""1 1/16\""-12 UN"", ""Typ"": ""JIC 45° IR"", ""Slang ID"": ""5/8\""""}",,178,,2025-11-12 17:45:21
1090,116,4217-17-12-1,,STANDARD,,"{""Artikelnr."": ""4217-17-12-1"", ""Gänga"": ""1 1/16\""-12 UN"", ""Typ"": ""JIC 45° IR"", ""Slang ID"": ""3/4\""""}",,178,,2025-11-12 17:45:21
1091,116,4217-19-12-1,,STANDARD,,"{""Artikelnr."": ""4217-19-12-1"", ""Gänga"": ""1 3/16\""-12 UN"", ""Typ"": ""JIC 45° IR"", ""Slang ID"": ""3/4\""""}",,178,,2025-11-12 17:45:21
1092,116,4217-21-12-1,,STANDARD,,"{""Artikelnr."": ""4217-21-12-1"", ""Gänga"": ""1 5/16\""-12 UN"", ""Typ"": ""JIC 45° IR"", ""Slang ID"": ""3/4\""""}",,178,,2025-11-12 17:45:21
1093,116,4217-21-16-1,,STANDARD,,"{""Artikelnr."": ""4217-21-16-1"", ""Gänga"": ""1 5/16\""-12 UN"", ""Typ"": ""JIC 45° IR"", ""Slang ID"": ""1\""""}",,178,,2025-11-12 17:45:21
1094,116,4217-26-20-1,,STANDARD,,"{""Artikelnr."": ""4217-26-20-1"", ""Gänga"": ""1 5/8\""-12 UN"", ""Typ"": ""JIC 45° IR"", ""Slang ID"": ""1 1/4\""""}",,178,,2025-11-12 17:45:21
1095,116,4217-30-24-1,,STANDARD,,"{""Artikelnr."": ""4217-30-24-1"", ""Gänga"": ""1 7/8\""-12 UN"", ""Typ"": ""JIC 45° IR"", ""Slang ID"": ""1 1/2\""""}",,178,,2025-11-12 17:45:21
1096,116,4217-40-32-1,,STANDARD,,"{""Artikelnr."": ""4217-40-32-1"", ""Gänga"": ""2 1/2\""-12 UN"", ""Typ"": ""JIC 45° IR"", ""Slang ID"": ""2\""""}",,178,,2025-11-12 17:45:21
1097,117,4217-07-04-7,,STANDARD,,"{""Artikelnr."": ""4217-07-04-7"", ""Gänga"": ""7/16\""-20 UNF"", ""Typ"": ""JIC 45° IR"", ""Slang ID"": ""1/4\""""}",,178,,2025-11-12 17:45:21
1098,117,4217-09-04-7,,STANDARD,,"{""Artikelnr."": ""4217-09-04-7"", ""Gänga"": ""9/16\""-18 UNF"", ""Typ"": ""JIC 45° IR"", ""Slang ID"": ""1/4\""""}",,178,,2025-11-12 17:45:21
1099,117,4217-12-06-7,,STANDARD,,"{""Artikelnr."": ""4217-12-06-7"", ""Gänga"": ""3/4\""-16 UNF"", ""Typ"": ""JIC 45° IR"", ""Slang ID"": ""3/8\""""}",,178,,2025-11-12 17:45:21
1100,117,4217-12-08-7,,STANDARD,,"{""Artikelnr."": ""4217-12-08-7"", ""Gänga"": ""3/4\""-16 UNF"", ""Typ"": ""JIC 45° IR"", ""Slang ID"": ""1/2\""""}",,178,,2025-11-12 17:45:21
1101,117,4217-14-08-7,,STANDARD,,"{""Artikelnr."": ""4217-14-08-7"", ""Gänga"": ""7/8\""-14 UNF"", ""Typ"": ""JIC 45° IR"", ""Slang ID"": ""1/2\""""}",,178,,2025-11-12 17:45:21
1102,117,4217-17-12-7,,STANDARD,,"{""Artikelnr."": ""4217-17-12-7"", ""Gänga"": ""1 1/16\""-12 UN"", ""Typ"": ""JIC 45° IR"", ""Slang ID"": ""3/4\""""}",,178,,2025-11-12 17:45:21
1103,117,4217-21-16-7,,STANDARD,,"{""Artikelnr."": ""4217-21-16-7"", ""Gänga"": ""1 5/16\""-12 UN"", ""Typ"": ""JIC 45° IR"", ""Slang ID"": ""1\""""}",,178,,2025-11-12 17:45:21
1104,118,4215-07-04,,STANDARD,,"{""Artikelnr."": ""4215-07-04"", ""Gänga"": ""7/16\""-20 UNF"", ""Typ"": ""SAE-O UF"", ""Slang ID"": ""1/4\""""}",,178,,2025-11-12 17:45:21
1105,118,4215-09-04,,STANDARD,,"{""Artikelnr."": ""4215-09-04"", ""Gänga"": ""9/16\""-18 UNF"", ""Typ"": ""SAE-O UF"", ""Slang ID"": ""1/4\""""}",,178,,2025-11-12 17:45:21
1106,118,4215-09-06,,STANDARD,,"{""Artikelnr."": ""4215-09-06"", ""Gänga"": ""9/16\""-18 UNF"", ""Typ"": ""SAE-O UF"", ""Slang ID"": ""3/8\""""}",,178,,2025-11-12 17:45:21
1107,118,4215-12-06,,STANDARD,,"{""Artikelnr."": ""4215-12-06"", ""Gänga"": ""3/4\""-16 UNF"", ""Typ"": ""SAE-O UF"", ""Slang ID"": ""3/8\""""}",,178,,2025-11-12 17:45:21
1108,118,4215-12-08,,STANDARD,,"{""Artikelnr."": ""4215-12-08"", ""Gänga"": ""3/4\""-16 UNF"", ""Typ"": ""SAE-O UF"", ""Slang ID"": ""1/2\""""}",,178,,2025-11-12 17:45:21
1109,118,4215-14-08,,STANDARD,,"{""Artikelnr."": ""4215-14-08"", ""Gänga"": ""7/8\""-14 UNF"", ""Typ"": ""SAE-O UF"", ""Slang ID"": ""1/2\""""}",,178,,2025-11-12 17:45:21
1110,118,4215-14-10,,STANDARD,,"{""Artikelnr."": ""4215-14-10"", ""Gänga"": ""7/8\""-14 UNF"", ""Typ"": ""SAE-O UF"", ""Slang ID"": ""5/8\""""}",,178,,2025-11-12 17:45:21
1111,118,4215-17-10,,STANDARD,,"{""Artikelnr."": ""4215-17-10"", ""Gänga"": ""1 1/16\""-12 UN"", ""Typ"": ""SAE-O UF"", ""Slang ID"": ""5/8\""""}",,178,,2025-11-12 17:45:21
1112,118,4215-17-12,,STANDARD,,"{""Artikelnr."": ""4215-17-12"", ""Gänga"": ""1 1/16\""-12 UN"", ""Typ"": ""SAE-O UF"", ""Slang ID"": ""3/4\""""}",,178,,2025-11-12 17:45:21
1113,118,4215-21-12,,STANDARD,,"{""Artikelnr."": ""4215-21-12"", ""Gänga"": ""1 5/16\""-12 UN"", ""Typ"": ""SAE-O UF"", ""Slang ID"": ""3/4\""""}",,178,,2025-11-12 17:45:21
1114,118,4215-21-16,,STANDARD,,"{""Artikelnr."": ""4215-21-16"", ""Gänga"": ""1 5/16\""-12 UN"", ""Typ"": ""SAE-O UF"", ""Slang ID"": ""1\""""}",,178,,2025-11-12 17:45:21
1115,119,4240-02-03,,STANDARD,,"{""Artikelnr."": ""4240-02-03"", ""Gänga"": ""1/8\""-27 NPTF"", ""Typ"": ""UF"", ""Slang ID"": ""3/16\""""}",,178,,2025-11-12 17:45:21
1116,119,4240-02-04,,STANDARD,,"{""Artikelnr."": ""4240-02-04"", ""Gänga"": ""1/8\""-27 NPTF"", ""Typ"": ""UF"", ""Slang ID"": ""1/4\""""}",,178,,2025-11-12 17:45:21
1117,119,4240-04-03,,STANDARD,,"{""Artikelnr."": ""4240-04-03"", ""Gänga"": ""1/4\""-18 NPTF"", ""Typ"": ""UF"", ""Slang ID"": ""3/16\""""}",,178,,2025-11-12 17:45:21
1118,119,4240-04-04,,STANDARD,,"{""Artikelnr."": ""4240-04-04"", ""Gänga"": ""1/4\""-18 NPTF"", ""Typ"": ""UF"", ""Slang ID"": ""1/4\""""}",,178,,2025-11-12 17:45:21
1119,119,4240-04-05,,STANDARD,,"{""Artikelnr."": ""4240-04-05"", ""Gänga"": ""1/4\""-18 NPTF"", ""Typ"": ""UF"", ""Slang ID"": ""5/16\""""}",,178,,2025-11-12 17:45:21
1120,119,4240-04-06,,STANDARD,,"{""Artikelnr."": ""4240-04-06"", ""Gänga"": ""1/4\""-18 NPTF"", ""Typ"": ""UF"", ""Slang ID"": ""3/8\""""}",,178,,2025-11-12 17:45:21
1121,119,4240-06-04,,STANDARD,,"{""Artikelnr."": ""4240-06-04"", ""Gänga"": ""3/8\""-18 NPTF"", ""Typ"": ""UF"", ""Slang ID"": ""1/4\""""}",,178,,2025-11-12 17:45:21
1122,119,4240-06-05,,STANDARD,,"{""Artikelnr."": ""4240-06-05"", ""Gänga"": ""3/8\""-18 NPTF"", ""Typ"": ""UF"", ""Slang ID"": ""5/16\""""}",,178,,2025-11-12 17:45:21
1123,119,4240-06-06,,STANDARD,,"{""Artikelnr."": ""4240-06-06"", ""Gänga"": ""3/8\""-18 NPTF"", ""Typ"": ""UF"", ""Slang ID"": ""3/8\""""}",,178,,2025-11-12 17:45:21
1124,119,4240-06-08,,STANDARD,,"{""Artikelnr."": ""4240-06-08"", ""Gänga"": ""3/8\""-18 NPTF"", ""Typ"": ""UF"", ""Slang ID"": ""1/2\""""}",,178,,2025-11-12 17:45:21
1125,119,4240-08-05,,STANDARD,,"{""Artikelnr."": ""4240-08-05"", ""Gänga"": ""1/2\""-14 NPTF"", ""Typ"": ""UF"", ""Slang ID"": ""5/16\""""}",,178,,2025-11-12 17:45:21
1126,119,4240-08-06,,STANDARD,,"{""Artikelnr."": ""4240-08-06"", ""Gänga"": ""1/2\""-14 NPTF"", ""Typ"": ""UF"", ""Slang ID"": ""3/8\""""}",,178,,2025-11-12 17:45:21
1127,119,4240-08-08,,STANDARD,,"{""Artikelnr."": ""4240-08-08"", ""Gänga"": ""1/2\""-14 NPTF"", ""Typ"": ""UF"", ""Slang ID"": ""1/2\""""}",,178,,2025-11-12 17:45:21
1128,119,4240-08-10,,STANDARD,,"{""Artikelnr."": ""4240-08-10"", ""Gänga"": ""1/2\""-14 NPTF"", ""Typ"": ""UF"", ""Slang ID"": ""5/8\""""}",,178,,2025-11-12 17:45:21
1129,119,4240-12-08,,STANDARD,,"{""Artikelnr."": ""4240-12-08"", ""Gänga"": ""3/4\""-14 NPTF"", ""Typ"": ""UF"", ""Slang ID"": ""1/2\""""}",,178,,2025-11-12 17:45:21
1130,119,4240-12-10,,STANDARD,,"{""Artikelnr."": ""4240-12-10"", ""Gänga"": ""3/4\""-14 NPTF"", ""Typ"": ""UF"", ""Slang ID"": ""5/8\""""}",,178,,2025-11-12 17:45:21
1131,119,4240-12-12,,STANDARD,,"{""Artikelnr."": ""4240-12-12"", ""Gänga"": ""3/4\""-14 NPTF"", ""Typ"": ""UF"", ""Slang ID"": ""3/4\""""}",,178,,2025-11-12 17:45:21
1132,119,4240-12-16,,STANDARD,,"{""Artikelnr."": ""4240-12-16"", ""Gänga"": ""3/4\""-14 NPTF"", ""Typ"": ""UF"", ""Slang ID"": ""1\""""}",,178,,2025-11-12 17:45:21
1133,119,4240-16-12,,STANDARD,,"{""Artikelnr."": ""4240-16-12"", ""Gänga"": ""1\""-11½ NPTF"", ""Typ"": ""UF"", ""Slang ID"": ""3/4\""""}",,178,,2025-11-12 17:45:21
1134,119,4240-16-16,,STANDARD,,"{""Artikelnr."": ""4240-16-16"", ""Gänga"": ""1\""-11½ NPTF"", ""Typ"": ""UF"", ""Slang ID"": ""1\""""}",,178,,2025-11-12 17:45:21
1135,119,4240-20-16,,STANDARD,,"{""Artikelnr."": ""4240-20-16"", ""Gänga"": ""1 1/4\""-11½ NPTF"", ""Typ"": ""UF"", ""Slang ID"": ""1\""""}",,178,,2025-11-12 17:45:21
